id,label,facial_expression
Brad Pitt_91.jpg,Brad Pitt,happy
Tom Cruise_29.jpg,Tom Cruise,happy
Alia Bhatt_0.jpg,Alia Bhatt,neutral
Roger Federer_62.jpg,Roger Federer,happy
Natalie Portman_62.jpg,Natalie Portman,happy
Anushka Sharma_4.jpg,Anushka Sharma,happy
Charlize Theron_44.jpg,Charlize Theron,sad
Priyanka Chopra_61.jpg,Priyanka Chopra,happy
Brad Pitt_47.jpg,Brad Pitt,neutral
Henry Cavill_91.jpg,Henry Cavill,neutral
Andy Samberg_0.jpg,Andy Samberg,happy
Anushka Sharma_21.jpg,Anushka Sharma,neutral
Alexandra Daddario_43.jpg,Alexandra Daddario,neutral
Robert Downey Jr_32.jpg,Robert Downey Jr,happy
Zac Efron_54.jpg,Zac Efron,sad
Alexandra Daddario_82.jpg,Alexandra Daddario,neutral
Kashyap_12.jpg,Kashyap,neutral
Jessica Alba_93.jpg,Jessica Alba,neutral
Virat Kohli_42.jpg,Virat Kohli,happy
Hrithik Roshan_76.jpg,Hrithik Roshan,neutral
Robert Downey Jr_4.jpg,Robert Downey Jr,neutral
Roger Federer_55.jpg,Roger Federer,angry
Ellen Degeneres_47.jpg,Ellen Degeneres,neutral
Camila Cabello_55.jpg,Camila Cabello,neutral
Henry Cavill_88.jpg,Henry Cavill,happy
Natalie Portman_100.jpg,Natalie Portman,happy
Amitabh Bachchan_52.jpg,Amitabh Bachchan,neutral
Natalie Portman_19.jpg,Natalie Portman,happy
Robert Downey Jr_54.jpg,Robert Downey Jr,neutral
Hrithik Roshan_49.jpg,Hrithik Roshan,sad
Claire Holt_80.jpg,Claire Holt,neutral
Lisa Kudrow_21.jpg,Lisa Kudrow,happy
Henry Cavill_92.jpg,Henry Cavill,neutral
Roger Federer_29.jpg,Roger Federer,happy
Priyanka Chopra_16.jpg,Priyanka Chopra,happy
Brad Pitt_21.jpg,Brad Pitt,neutral
Kashyap_5.jpg,Kashyap,angry
Zac Efron_82.jpg,Zac Efron,neutral
Andy Samberg_81.jpg,Andy Samberg,neutral
Andy Samberg_43.jpg,Andy Samberg,happy
Natalie Portman_3.jpg,Natalie Portman,neutral
Vijay Deverakonda_87.jpg,Vijay Deverakonda,neutral
Jessica Alba_6.jpg,Jessica Alba,happy
Elizabeth Olsen_48.jpg,Elizabeth Olsen,happy
Hugh Jackman_110.jpg,Hugh Jackman,happy
Jessica Alba_81.jpg,Jessica Alba,happy
Claire Holt_74.jpg,Claire Holt,neutral
Charlize Theron_23.jpg,Charlize Theron,happy
Marmik_19.jpg,Marmik,happy
Andy Samberg_39.jpg,Andy Samberg,happy
Hrithik Roshan_21.jpg,Hrithik Roshan,fear
Andy Samberg_31.jpg,Andy Samberg,angry
Robert Downey Jr_21.jpg,Robert Downey Jr,angry
Akshay Kumar_2.jpg,Akshay Kumar,happy
Claire Holt_62.jpg,Claire Holt,happy
Alia Bhatt_35.jpg,Alia Bhatt,neutral
Amitabh Bachchan_44.jpg,Amitabh Bachchan,neutral
Priyanka Chopra_0.jpg,Priyanka Chopra,happy
Camila Cabello_23.jpg,Camila Cabello,sad
Claire Holt_66.jpg,Claire Holt,neutral
Amitabh Bachchan_42.jpg,Amitabh Bachchan,neutral
Claire Holt_14.jpg,Claire Holt,neutral
Vijay Deverakonda_44.jpg,Vijay Deverakonda,sad
Alexandra Daddario_89.jpg,Alexandra Daddario,happy
Jessica Alba_31.jpg,Jessica Alba,happy
Andy Samberg_30.jpg,Andy Samberg,happy
Brad Pitt_81.jpg,Brad Pitt,happy
Priyanka Chopra_38.jpg,Priyanka Chopra,happy
Natalie Portman_51.jpg,Natalie Portman,happy
Brad Pitt_102.jpg,Brad Pitt,neutral
Alexandra Daddario_9.jpg,Alexandra Daddario,neutral
Alexandra Daddario_65.jpg,Alexandra Daddario,neutral
Billie Eilish_78.jpg,Billie Eilish,surprise
Amitabh Bachchan_11.jpg,Amitabh Bachchan,neutral
Camila Cabello_54.jpg,Camila Cabello,sad
Vijay Deverakonda_60.jpg,Vijay Deverakonda,sad
Roger Federer_27.jpg,Roger Federer,sad
Hugh Jackman_102.jpg,Hugh Jackman,neutral
Andy Samberg_36.jpg,Andy Samberg,fear
Henry Cavill_96.jpg,Henry Cavill,happy
Priyanka Chopra_79.jpg,Priyanka Chopra,neutral
Hugh Jackman_25.jpg,Hugh Jackman,happy
Margot Robbie_25.jpg,Margot Robbie,happy
Tom Cruise_9.jpg,Tom Cruise,happy
Camila Cabello_46.jpg,Camila Cabello,happy
Claire Holt_16.jpg,Claire Holt,neutral
Alia Bhatt_55.jpg,Alia Bhatt,happy
Priyanka Chopra_66.jpg,Priyanka Chopra,neutral
Brad Pitt_116.jpg,Brad Pitt,happy
Courtney Cox_2.jpg,Courtney Cox,happy
Billie Eilish_52.jpg,Billie Eilish,neutral
Jessica Alba_82.jpg,Jessica Alba,happy
Natalie Portman_45.jpg,Natalie Portman,happy
Natalie Portman_34.jpg,Natalie Portman,neutral
Brad Pitt_74.jpg,Brad Pitt,neutral
Akshay Kumar_11.jpg,Akshay Kumar,sad
Natalie Portman_16.jpg,Natalie Portman,neutral
Billie Eilish_2.jpg,Billie Eilish,happy
Hrithik Roshan_24.jpg,Hrithik Roshan,happy
Akshay Kumar_13.jpg,Akshay Kumar,neutral
Henry Cavill_26.jpg,Henry Cavill,happy
Claire Holt_82.jpg,Claire Holt,angry
Billie Eilish_92.jpg,Billie Eilish,neutral
Amitabh Bachchan_15.jpg,Amitabh Bachchan,happy
Dwayne Johnson_53.jpg,Dwayne Johnson,happy
Billie Eilish_88.jpg,Billie Eilish,neutral
Amitabh Bachchan_28.jpg,Amitabh Bachchan,neutral
Claire Holt_63.jpg,Claire Holt,neutral
Marmik_29.jpg,Marmik,sad
Ellen Degeneres_21.jpg,Ellen Degeneres,happy
Natalie Portman_70.jpg,Natalie Portman,fear
Robert Downey Jr_75.jpg,Robert Downey Jr,angry
Margot Robbie_30.jpg,Margot Robbie,neutral
Zac Efron_61.jpg,Zac Efron,neutral
Claire Holt_12.jpg,Claire Holt,happy
Hrithik Roshan_5.jpg,Hrithik Roshan,happy
Robert Downey Jr_90.jpg,Robert Downey Jr,happy
Natalie Portman_23.jpg,Natalie Portman,neutral
Hugh Jackman_87.jpg,Hugh Jackman,happy
Jessica Alba_60.jpg,Jessica Alba,happy
Amitabh Bachchan_59.jpg,Amitabh Bachchan,happy
Brad Pitt_89.jpg,Brad Pitt,sad
Natalie Portman_63.jpg,Natalie Portman,happy
Robert Downey Jr_99.jpg,Robert Downey Jr,angry
Vijay Deverakonda_95.jpg,Vijay Deverakonda,happy
Natalie Portman_95.jpg,Natalie Portman,neutral
Andy Samberg_26.jpg,Andy Samberg,happy
Hugh Jackman_32.jpg,Hugh Jackman,happy
Hrithik Roshan_22.jpg,Hrithik Roshan,fear
Natalie Portman_83.jpg,Natalie Portman,happy
Camila Cabello_25.jpg,Camila Cabello,fear
Jessica Alba_1.jpg,Jessica Alba,happy
Brad Pitt_44.jpg,Brad Pitt,happy
Anushka Sharma_42.jpg,Anushka Sharma,neutral
Jessica Alba_35.jpg,Jessica Alba,happy
Brad Pitt_28.jpg,Brad Pitt,sad
Zac Efron_69.jpg,Zac Efron,neutral
Zac Efron_66.jpg,Zac Efron,neutral
Brad Pitt_53.jpg,Brad Pitt,happy
Natalie Portman_42.jpg,Natalie Portman,neutral
Hugh Jackman_57.jpg,Hugh Jackman,happy
Vijay Deverakonda_65.jpg,Vijay Deverakonda,neutral
Amitabh Bachchan_14.jpg,Amitabh Bachchan,neutral
Margot Robbie_8.jpg,Margot Robbie,happy
Ellen Degeneres_3.jpg,Ellen Degeneres,happy
Alexandra Daddario_61.jpg,Alexandra Daddario,neutral
Vijay Deverakonda_31.jpg,Vijay Deverakonda,happy
Alexandra Daddario_23.jpg,Alexandra Daddario,happy
Hrithik Roshan_9.jpg,Hrithik Roshan,neutral
Vijay Deverakonda_102.jpg,Vijay Deverakonda,sad
Akshay Kumar_30.jpg,Akshay Kumar,neutral
Henry Cavill_16.jpg,Henry Cavill,neutral
Robert Downey Jr_55.jpg,Robert Downey Jr,neutral
Alia Bhatt_10.jpg,Alia Bhatt,happy
Billie Eilish_82.jpg,Billie Eilish,neutral
Charlize Theron_55.jpg,Charlize Theron,sad
Marmik_10.jpg,Marmik,neutral
Hugh Jackman_60.jpg,Hugh Jackman,happy
Alexandra Daddario_40.jpg,Alexandra Daddario,happy
Henry Cavill_33.jpg,Henry Cavill,neutral
Robert Downey Jr_52.jpg,Robert Downey Jr,sad
Robert Downey Jr_33.jpg,Robert Downey Jr,neutral
Natalie Portman_59.jpg,Natalie Portman,happy
Margot Robbie_12.jpg,Margot Robbie,neutral
Billie Eilish_35.jpg,Billie Eilish,neutral
Kashyap_14.jpg,Kashyap,happy
Tom Cruise_4.jpg,Tom Cruise,happy
Virat Kohli_30.jpg,Virat Kohli,fear
Camila Cabello_68.jpg,Camila Cabello,neutral
Natalie Portman_103.jpg,Natalie Portman,happy
Roger Federer_75.jpg,Roger Federer,fear
Zac Efron_56.jpg,Zac Efron,angry
Marmik_18.jpg,Marmik,sad
Andy Samberg_7.jpg,Andy Samberg,happy
Camila Cabello_78.jpg,Camila Cabello,happy
Natalie Portman_20.jpg,Natalie Portman,happy
Jessica Alba_98.jpg,Jessica Alba,neutral
Dwayne Johnson_2.jpg,Dwayne Johnson,happy
Dwayne Johnson_23.jpg,Dwayne Johnson,sad
Priyanka Chopra_12.jpg,Priyanka Chopra,happy
Hrithik Roshan_15.jpg,Hrithik Roshan,neutral
Robert Downey Jr_46.jpg,Robert Downey Jr,neutral
Margot Robbie_14.jpg,Margot Robbie,happy
Brad Pitt_92.jpg,Brad Pitt,happy
Andy Samberg_71.jpg,Andy Samberg,happy
Vijay Deverakonda_20.jpg,Vijay Deverakonda,neutral
Henry Cavill_2.jpg,Henry Cavill,happy
Alexandra Daddario_33.jpg,Alexandra Daddario,neutral
Akshay Kumar_33.jpg,Akshay Kumar,happy
Billie Eilish_25.jpg,Billie Eilish,neutral
Billie Eilish_72.jpg,Billie Eilish,happy
Camila Cabello_56.jpg,Camila Cabello,neutral
Alexandra Daddario_13.jpg,Alexandra Daddario,neutral
Brad Pitt_68.jpg,Brad Pitt,happy
Andy Samberg_15.jpg,Andy Samberg,happy
Camila Cabello_5.jpg,Camila Cabello,neutral
Roger Federer_6.jpg,Roger Federer,sad
Priyanka Chopra_15.jpg,Priyanka Chopra,neutral
Brad Pitt_55.jpg,Brad Pitt,happy
Akshay Kumar_15.jpg,Akshay Kumar,happy
Henry Cavill_57.jpg,Henry Cavill,neutral
Charlize Theron_48.jpg,Charlize Theron,sad
Dwayne Johnson_40.jpg,Dwayne Johnson,happy
Andy Samberg_46.jpg,Andy Samberg,happy
Jessica Alba_52.jpg,Jessica Alba,sad
Akshay Kumar_7.jpg,Akshay Kumar,neutral
Roger Federer_41.jpg,Roger Federer,happy
Alexandra Daddario_6.jpg,Alexandra Daddario,neutral
Andy Samberg_58.jpg,Andy Samberg,neutral
Elizabeth Olsen_12.jpg,Elizabeth Olsen,happy
Amitabh Bachchan_24.jpg,Amitabh Bachchan,neutral
Alia Bhatt_73.jpg,Alia Bhatt,neutral
Elizabeth Olsen_8.jpg,Elizabeth Olsen,neutral
Priyanka Chopra_64.jpg,Priyanka Chopra,happy
Marmik_7.jpg,Marmik,happy
Charlize Theron_39.jpg,Charlize Theron,happy
Elizabeth Olsen_28.jpg,Elizabeth Olsen,neutral
Margot Robbie_13.jpg,Margot Robbie,neutral
Natalie Portman_54.jpg,Natalie Portman,neutral
Robert Downey Jr_96.jpg,Robert Downey Jr,happy
Tom Cruise_36.jpg,Tom Cruise,happy
Andy Samberg_54.jpg,Andy Samberg,happy
Billie Eilish_70.jpg,Billie Eilish,neutral
Amitabh Bachchan_19.jpg,Amitabh Bachchan,angry
Brad Pitt_73.jpg,Brad Pitt,fear
Priyanka Chopra_59.jpg,Priyanka Chopra,happy
Roger Federer_58.jpg,Roger Federer,happy
Hugh Jackman_0.jpg,Hugh Jackman,happy
Billie Eilish_8.jpg,Billie Eilish,neutral
Roger Federer_59.jpg,Roger Federer,happy
Brad Pitt_36.jpg,Brad Pitt,neutral
Hugh Jackman_53.jpg,Hugh Jackman,angry
Natalie Portman_94.jpg,Natalie Portman,happy
Hrithik Roshan_98.jpg,Hrithik Roshan,neutral
Dwayne Johnson_9.jpg,Dwayne Johnson,happy
Robert Downey Jr_30.jpg,Robert Downey Jr,angry
Alexandra Daddario_18.jpg,Alexandra Daddario,happy
Priyanka Chopra_8.jpg,Priyanka Chopra,happy
Alexandra Daddario_47.jpg,Alexandra Daddario,neutral
Brad Pitt_93.jpg,Brad Pitt,angry
Margot Robbie_60.jpg,Margot Robbie,happy
Tom Cruise_7.jpg,Tom Cruise,happy
Amitabh Bachchan_62.jpg,Amitabh Bachchan,neutral
Lisa Kudrow_46.jpg,Lisa Kudrow,neutral
Robert Downey Jr_107.jpg,Robert Downey Jr,happy
Andy Samberg_67.jpg,Andy Samberg,neutral
Marmik_23.jpg,Marmik,sad
Jessica Alba_100.jpg,Jessica Alba,neutral
Hrithik Roshan_71.jpg,Hrithik Roshan,neutral
Robert Downey Jr_61.jpg,Robert Downey Jr,neutral
Claire Holt_17.jpg,Claire Holt,happy
Ellen Degeneres_63.jpg,Ellen Degeneres,happy
Tom Cruise_16.jpg,Tom Cruise,happy
Charlize Theron_0.jpg,Charlize Theron,neutral
Alexandra Daddario_63.jpg,Alexandra Daddario,happy
Margot Robbie_33.jpg,Margot Robbie,neutral
Akshay Kumar_47.jpg,Akshay Kumar,happy
Margot Robbie_29.jpg,Margot Robbie,happy
Alexandra Daddario_77.jpg,Alexandra Daddario,sad
Alia Bhatt_65.jpg,Alia Bhatt,happy
Hugh Jackman_39.jpg,Hugh Jackman,happy
Alexandra Daddario_10.jpg,Alexandra Daddario,neutral
Margot Robbie_53.jpg,Margot Robbie,happy
Billie Eilish_90.jpg,Billie Eilish,neutral
Alexandra Daddario_25.jpg,Alexandra Daddario,neutral
Marmik_4.jpg,Marmik,happy
Priyanka Chopra_9.jpg,Priyanka Chopra,neutral
Tom Cruise_13.jpg,Tom Cruise,happy
Priyanka Chopra_5.jpg,Priyanka Chopra,happy
Hrithik Roshan_96.jpg,Hrithik Roshan,sad
Alia Bhatt_46.jpg,Alia Bhatt,neutral
Alexandra Daddario_88.jpg,Alexandra Daddario,happy
Claire Holt_64.jpg,Claire Holt,happy
Charlize Theron_41.jpg,Charlize Theron,happy
Alexandra Daddario_83.jpg,Alexandra Daddario,neutral
Alexandra Daddario_36.jpg,Alexandra Daddario,happy
Jessica Alba_43.jpg,Jessica Alba,neutral
Roger Federer_46.jpg,Roger Federer,neutral
Camila Cabello_86.jpg,Camila Cabello,fear
Billie Eilish_87.jpg,Billie Eilish,angry
Dwayne Johnson_13.jpg,Dwayne Johnson,happy
Natalie Portman_10.jpg,Natalie Portman,happy
Courtney Cox_53.jpg,Courtney Cox,happy
Tom Cruise_44.jpg,Tom Cruise,happy
Alia Bhatt_3.jpg,Alia Bhatt,neutral
Amitabh Bachchan_33.jpg,Amitabh Bachchan,happy
Hrithik Roshan_11.jpg,Hrithik Roshan,neutral
Anushka Sharma_62.jpg,Anushka Sharma,happy
Natalie Portman_15.jpg,Natalie Portman,happy
Claire Holt_27.jpg,Claire Holt,neutral
Hrithik Roshan_36.jpg,Hrithik Roshan,neutral
Vijay Deverakonda_47.jpg,Vijay Deverakonda,neutral
Alexandra Daddario_51.jpg,Alexandra Daddario,neutral
Natalie Portman_32.jpg,Natalie Portman,neutral
Charlize Theron_5.jpg,Charlize Theron,happy
Camila Cabello_67.jpg,Camila Cabello,happy
Priyanka Chopra_71.jpg,Priyanka Chopra,happy
Virat Kohli_11.jpg,Virat Kohli,happy
Robert Downey Jr_17.jpg,Robert Downey Jr,happy
Alexandra Daddario_56.jpg,Alexandra Daddario,happy
Anushka Sharma_51.jpg,Anushka Sharma,neutral
Alexandra Daddario_30.jpg,Alexandra Daddario,happy
Brad Pitt_12.jpg,Brad Pitt,happy
Natalie Portman_84.jpg,Natalie Portman,neutral
Zac Efron_14.jpg,Zac Efron,sad
Henry Cavill_11.jpg,Henry Cavill,angry
Claire Holt_81.jpg,Claire Holt,neutral
Henry Cavill_99.jpg,Henry Cavill,neutral
Vijay Deverakonda_57.jpg,Vijay Deverakonda,sad
Vijay Deverakonda_3.jpg,Vijay Deverakonda,neutral
Tom Cruise_6.jpg,Tom Cruise,happy
Marmik_6.jpg,Marmik,angry
Charlize Theron_10.jpg,Charlize Theron,happy
Robert Downey Jr_98.jpg,Robert Downey Jr,neutral
Courtney Cox_59.jpg,Courtney Cox,happy
Anushka Sharma_1.jpg,Anushka Sharma,neutral
Amitabh Bachchan_21.jpg,Amitabh Bachchan,neutral
Roger Federer_57.jpg,Roger Federer,happy
Amitabh Bachchan_50.jpg,Amitabh Bachchan,happy
Hrithik Roshan_10.jpg,Hrithik Roshan,angry
Natalie Portman_64.jpg,Natalie Portman,happy
Alexandra Daddario_7.jpg,Alexandra Daddario,sad
Anushka Sharma_54.jpg,Anushka Sharma,neutral
Camila Cabello_0.jpg,Camila Cabello,neutral
Amitabh Bachchan_34.jpg,Amitabh Bachchan,happy
Roger Federer_2.jpg,Roger Federer,happy
Jessica Alba_32.jpg,Jessica Alba,happy
Zac Efron_88.jpg,Zac Efron,neutral
Alexandra Daddario_49.jpg,Alexandra Daddario,neutral
Priyanka Chopra_4.jpg,Priyanka Chopra,neutral
Akshay Kumar_39.jpg,Akshay Kumar,neutral
Zac Efron_21.jpg,Zac Efron,sad
Roger Federer_25.jpg,Roger Federer,sad
Zac Efron_28.jpg,Zac Efron,happy
Anushka Sharma_64.jpg,Anushka Sharma,happy
Hugh Jackman_35.jpg,Hugh Jackman,happy
Margot Robbie_51.jpg,Margot Robbie,neutral
Camila Cabello_48.jpg,Camila Cabello,sad
Vijay Deverakonda_99.jpg,Vijay Deverakonda,happy
Roger Federer_63.jpg,Roger Federer,happy
Akshay Kumar_0.jpg,Akshay Kumar,happy
Natalie Portman_49.jpg,Natalie Portman,happy
Billie Eilish_1.jpg,Billie Eilish,neutral
Elizabeth Olsen_32.jpg,Elizabeth Olsen,neutral
Elizabeth Olsen_39.jpg,Elizabeth Olsen,happy
Priyanka Chopra_25.jpg,Priyanka Chopra,happy
Alexandra Daddario_38.jpg,Alexandra Daddario,happy
Hugh Jackman_46.jpg,Hugh Jackman,happy
Robert Downey Jr_104.jpg,Robert Downey Jr,happy
Camila Cabello_11.jpg,Camila Cabello,neutral
Jessica Alba_45.jpg,Jessica Alba,happy
Virat Kohli_48.jpg,Virat Kohli,angry
Dwayne Johnson_38.jpg,Dwayne Johnson,angry
Hugh Jackman_27.jpg,Hugh Jackman,neutral
Charlize Theron_18.jpg,Charlize Theron,neutral
Natalie Portman_41.jpg,Natalie Portman,happy
Kashyap_27.jpg,Kashyap,angry
Natalie Portman_35.jpg,Natalie Portman,neutral
Priyanka Chopra_101.jpg,Priyanka Chopra,happy
Billie Eilish_27.jpg,Billie Eilish,sad
Billie Eilish_65.jpg,Billie Eilish,happy
Charlize Theron_65.jpg,Charlize Theron,happy
Anushka Sharma_24.jpg,Anushka Sharma,sad
Andy Samberg_9.jpg,Andy Samberg,happy
Tom Cruise_48.jpg,Tom Cruise,happy
Robert Downey Jr_60.jpg,Robert Downey Jr,angry
Alexandra Daddario_58.jpg,Alexandra Daddario,neutral
Jessica Alba_86.jpg,Jessica Alba,happy
Virat Kohli_29.jpg,Virat Kohli,happy
Camila Cabello_22.jpg,Camila Cabello,neutral
Charlize Theron_4.jpg,Charlize Theron,sad
Charlize Theron_69.jpg,Charlize Theron,happy
Natalie Portman_27.jpg,Natalie Portman,neutral
Henry Cavill_20.jpg,Henry Cavill,happy
Alexandra Daddario_2.jpg,Alexandra Daddario,neutral
Henry Cavill_8.jpg,Henry Cavill,neutral
Claire Holt_21.jpg,Claire Holt,happy
Vijay Deverakonda_37.jpg,Vijay Deverakonda,happy
Alia Bhatt_4.jpg,Alia Bhatt,neutral
Henry Cavill_40.jpg,Henry Cavill,happy
Amitabh Bachchan_10.jpg,Amitabh Bachchan,neutral
Alia Bhatt_11.jpg,Alia Bhatt,neutral
Elizabeth Olsen_20.jpg,Elizabeth Olsen,neutral
Andy Samberg_8.jpg,Andy Samberg,happy
Marmik_12.jpg,Marmik,neutral
Robert Downey Jr_92.jpg,Robert Downey Jr,happy
Elizabeth Olsen_7.jpg,Elizabeth Olsen,neutral
Virat Kohli_36.jpg,Virat Kohli,fear
Roger Federer_51.jpg,Roger Federer,happy
Henry Cavill_51.jpg,Henry Cavill,happy
Henry Cavill_43.jpg,Henry Cavill,happy
Tom Cruise_46.jpg,Tom Cruise,happy
Priyanka Chopra_87.jpg,Priyanka Chopra,happy
Akshay Kumar_17.jpg,Akshay Kumar,angry
Anushka Sharma_65.jpg,Anushka Sharma,happy
Natalie Portman_88.jpg,Natalie Portman,happy
Marmik_25.jpg,Marmik,sad
Camila Cabello_40.jpg,Camila Cabello,happy
Amitabh Bachchan_4.jpg,Amitabh Bachchan,neutral
Claire Holt_49.jpg,Claire Holt,happy
Jessica Alba_71.jpg,Jessica Alba,happy
Anushka Sharma_10.jpg,Anushka Sharma,happy
Henry Cavill_53.jpg,Henry Cavill,happy
Virat Kohli_39.jpg,Virat Kohli,angry
Jessica Alba_39.jpg,Jessica Alba,neutral
Claire Holt_72.jpg,Claire Holt,happy
Claire Holt_87.jpg,Claire Holt,neutral
Camila Cabello_8.jpg,Camila Cabello,happy
Priyanka Chopra_32.jpg,Priyanka Chopra,happy
Billie Eilish_13.jpg,Billie Eilish,happy
Lisa Kudrow_9.jpg,Lisa Kudrow,happy
Priyanka Chopra_86.jpg,Priyanka Chopra,neutral
Henry Cavill_100.jpg,Henry Cavill,sad
Ellen Degeneres_29.jpg,Ellen Degeneres,happy
Courtney Cox_30.jpg,Courtney Cox,happy
Billie Eilish_50.jpg,Billie Eilish,happy
Natalie Portman_9.jpg,Natalie Portman,neutral
Lisa Kudrow_53.jpg,Lisa Kudrow,happy
Camila Cabello_69.jpg,Camila Cabello,neutral
Akshay Kumar_45.jpg,Akshay Kumar,happy
Claire Holt_36.jpg,Claire Holt,happy
Camila Cabello_61.jpg,Camila Cabello,happy
Billie Eilish_85.jpg,Billie Eilish,neutral
Ellen Degeneres_59.jpg,Ellen Degeneres,happy
Hrithik Roshan_19.jpg,Hrithik Roshan,angry
Camila Cabello_30.jpg,Camila Cabello,happy
Kashyap_3.jpg,Kashyap,happy
Robert Downey Jr_72.jpg,Robert Downey Jr,happy
Robert Downey Jr_62.jpg,Robert Downey Jr,happy
Hrithik Roshan_48.jpg,Hrithik Roshan,neutral
Elizabeth Olsen_9.jpg,Elizabeth Olsen,happy
Dwayne Johnson_24.jpg,Dwayne Johnson,happy
Andy Samberg_79.jpg,Andy Samberg,happy
Brad Pitt_94.jpg,Brad Pitt,neutral
Hugh Jackman_100.jpg,Hugh Jackman,happy
Roger Federer_70.jpg,Roger Federer,happy
Andy Samberg_65.jpg,Andy Samberg,happy
Courtney Cox_39.jpg,Courtney Cox,happy
Charlize Theron_3.jpg,Charlize Theron,happy
Camila Cabello_65.jpg,Camila Cabello,happy
Hrithik Roshan_31.jpg,Hrithik Roshan,neutral
Dwayne Johnson_28.jpg,Dwayne Johnson,happy
Courtney Cox_41.jpg,Courtney Cox,happy
Priyanka Chopra_24.jpg,Priyanka Chopra,sad
Billie Eilish_22.jpg,Billie Eilish,sad
Brad Pitt_83.jpg,Brad Pitt,happy
Vijay Deverakonda_91.jpg,Vijay Deverakonda,happy
Natalie Portman_56.jpg,Natalie Portman,happy
Vijay Deverakonda_70.jpg,Vijay Deverakonda,neutral
Hrithik Roshan_70.jpg,Hrithik Roshan,happy
Hugh Jackman_96.jpg,Hugh Jackman,happy
Vijay Deverakonda_34.jpg,Vijay Deverakonda,angry
Roger Federer_69.jpg,Roger Federer,happy
Jessica Alba_106.jpg,Jessica Alba,neutral
Hrithik Roshan_1.jpg,Hrithik Roshan,neutral
Henry Cavill_35.jpg,Henry Cavill,neutral
Roger Federer_5.jpg,Roger Federer,happy
Hrithik Roshan_97.jpg,Hrithik Roshan,angry
Hugh Jackman_30.jpg,Hugh Jackman,happy
Jessica Alba_15.jpg,Jessica Alba,neutral
Roger Federer_44.jpg,Roger Federer,sad
Henry Cavill_3.jpg,Henry Cavill,sad
Lisa Kudrow_28.jpg,Lisa Kudrow,happy
Henry Cavill_31.jpg,Henry Cavill,happy
Zac Efron_22.jpg,Zac Efron,neutral
Vijay Deverakonda_6.jpg,Vijay Deverakonda,neutral
Henry Cavill_17.jpg,Henry Cavill,happy
Claire Holt_51.jpg,Claire Holt,sad
Alexandra Daddario_35.jpg,Alexandra Daddario,neutral
Ellen Degeneres_32.jpg,Ellen Degeneres,happy
Charlize Theron_58.jpg,Charlize Theron,neutral
Natalie Portman_0.jpg,Natalie Portman,happy
Robert Downey Jr_101.jpg,Robert Downey Jr,happy
Brad Pitt_98.jpg,Brad Pitt,happy
Roger Federer_73.jpg,Roger Federer,neutral
Zac Efron_37.jpg,Zac Efron,neutral
Alexandra Daddario_15.jpg,Alexandra Daddario,neutral
Alexandra Daddario_84.jpg,Alexandra Daddario,happy
Elizabeth Olsen_68.jpg,Elizabeth Olsen,happy
Claire Holt_95.jpg,Claire Holt,happy
Claire Holt_90.jpg,Claire Holt,neutral
Charlize Theron_66.jpg,Charlize Theron,neutral
Hugh Jackman_101.jpg,Hugh Jackman,neutral
Hrithik Roshan_67.jpg,Hrithik Roshan,neutral
Hugh Jackman_91.jpg,Hugh Jackman,happy
Ellen Degeneres_70.jpg,Ellen Degeneres,happy
Billie Eilish_53.jpg,Billie Eilish,neutral
Zac Efron_63.jpg,Zac Efron,happy
Priyanka Chopra_42.jpg,Priyanka Chopra,happy
Priyanka Chopra_1.jpg,Priyanka Chopra,neutral
Hrithik Roshan_6.jpg,Hrithik Roshan,neutral
Claire Holt_6.jpg,Claire Holt,neutral
Charlize Theron_70.jpg,Charlize Theron,happy
Zac Efron_30.jpg,Zac Efron,neutral
Lisa Kudrow_13.jpg,Lisa Kudrow,happy
Roger Federer_30.jpg,Roger Federer,happy
Roger Federer_17.jpg,Roger Federer,happy
Robert Downey Jr_74.jpg,Robert Downey Jr,neutral
Brad Pitt_80.jpg,Brad Pitt,happy
Alia Bhatt_36.jpg,Alia Bhatt,happy
Akshay Kumar_43.jpg,Akshay Kumar,sad
Virat Kohli_3.jpg,Virat Kohli,angry
Camila Cabello_45.jpg,Camila Cabello,happy
Alexandra Daddario_45.jpg,Alexandra Daddario,happy
Ellen Degeneres_62.jpg,Ellen Degeneres,happy
Roger Federer_40.jpg,Roger Federer,happy
Marmik_15.jpg,Marmik,neutral
Ellen Degeneres_17.jpg,Ellen Degeneres,happy
Henry Cavill_97.jpg,Henry Cavill,happy
Alia Bhatt_76.jpg,Alia Bhatt,neutral
Billie Eilish_59.jpg,Billie Eilish,happy
Lisa Kudrow_10.jpg,Lisa Kudrow,sad
Billie Eilish_49.jpg,Billie Eilish,angry
Robert Downey Jr_48.jpg,Robert Downey Jr,happy
Natalie Portman_101.jpg,Natalie Portman,happy
Hrithik Roshan_63.jpg,Hrithik Roshan,neutral
Hugh Jackman_80.jpg,Hugh Jackman,happy
Vijay Deverakonda_114.jpg,Vijay Deverakonda,sad
Robert Downey Jr_12.jpg,Robert Downey Jr,happy
Jessica Alba_0.jpg,Jessica Alba,neutral
Ellen Degeneres_73.jpg,Ellen Degeneres,happy
Hrithik Roshan_89.jpg,Hrithik Roshan,neutral
Robert Downey Jr_79.jpg,Robert Downey Jr,happy
Kashyap_8.jpg,Kashyap,angry
